Gene,0
Zm00001d042361,-0.008468814400302234
Zm00001d020471,-0.00693844144507558
Zm00001d045070,0.0025303123293107404
Zm00001d014732,0.0015202568230725233
Zm00001d017199,0.015766622234188357
Zm00001d034986,-0.013376361430464747
Zm00001d000116,0.043212411141600085
Zm00001d027283,-0.0555255850264706
Zm00001d016016,-0.007925074095395324
Zm00001d021119,-0.002235886988677614
Zm00001d038926,0.01890255313367715
Zm00001d038820,0.04026721548089937
Zm00001d012900,-0.043577429019472695
Zm00001d027803,-0.051466893442211406
Zm00001d024014,0.010721942498871219
Zm00001d003502,0.0054038661834465785
Zm00001d037194,-0.012460752009128858
Zm00001d005539,0.051903164586673024
Zm00001d040651,0.02344353004416358
Zm00001d037851,-0.023770365199716315
Zm00001d034624,0.03645081487345731
Zm00001d022111,-0.04688910624741886
Zm00001d013831,-0.0424847919923284
Zm00001d038908,-0.04736129682422944
Zm00001d018781,-0.031923061505148946
Zm00001d039711,-0.024558753624760284
Zm00001d036710,-0.04468135889978855
Zm00001d025509,-0.019689169130351514
Zm00001d020775,0.03577346477695677
Zm00001d006126,-0.04418338454202799
Zm00001d018893,0.019171530026102133
Zm00001d011882,-0.04072762877102631
Zm00001d023360,0.023377804438297508
Zm00001d049091,-0.010514403477614506
Zm00001d031772,-0.011346335036488736
Zm00001d042969,-0.042523717424805235
Zm00001d043654,-0.015060751723316852
Zm00001d043912,0.00800661360345926
Zm00001d000128,-0.023860272308110986
Zm00001d044765,0.012358806948198102
Zm00001d008951,-0.024679549465181784
Zm00001d022031,-0.02860741063011655
Zm00001d044967,0.03412503473282555
Zm00001d021726,0.05005871982490385
Zm00001d011351,-0.042945092150789704
Zm00001d036638,-0.05560862115407114
Zm00001d017103,0.03424959307015577
Zm00001d034460,-0.022636927078533934
Zm00001d027472,-0.022517414390526798
Zm00001d018370,0.018570416844261767
Zm00001d002974,-0.024290350053243717
Zm00001d045021,-0.022771951190306637
Zm00001d031648,0.041483816937468554
Zm00001d000228,-0.037518697010560466
Zm00001d044937,-0.01733109754366047
Zm00001d025513,-0.03962481526445767
Zm00001d023343,-0.03493782148665486
Zm00001d023411,0.012163076218549153
Zm00001d034337,-0.04740162847659898
Zm00001d036956,-0.06259461727232661
Zm00001d011393,0.008251956840052926
Zm00001d041455,0.04021957926511654
Zm00001d052467,-0.004145128286013254
Zm00001d013907,0.014665664135512771
Zm00001d044300,0.021466023549137812
Zm00001d026194,0.024815225784464694
Zm00001d044079,-0.005071834688060768
Zm00001d033597,0.04663901987444767
Zm00001d029091,-0.04386398433889923
Zm00001d022188,-0.01346694958029241
Zm00001d042279,-0.04424966220808461
Zm00001d028745,-0.0444204407958508
Zm00001d024960,0.014833271800082736
Zm00001d040027,-0.023931574356663834
Zm00001d027655,-0.05619417680676867
Zm00001d046263,0.056103877046865036
Zm00001d006795,-0.022526373699173013
Zm00001d007687,0.007303385869819483
Zm00001d038819,-0.022024640732621146
Zm00001d029237,0.0024813849067971496
Zm00001d026387,-0.0616765443805364
Zm00001d003693,-0.04129257628315035
Zm00001d012797,-0.01524378039203592
Zm00001d052375,0.012081746713502095
Zm00001d038664,0.017275393182146936
Zm00001d023371,-0.034219111995539946
Zm00001d052010,-0.051908771354965744
Zm00001d027520,-0.019655044404316077
Zm00001d000077,0.03799671940630158
Zm00001d047833,0.04868873404618556
Zm00001d037674,0.010111940605044282
Zm00001d025055,0.038267803348211664
Zm00001d029342,0.04891306696596609
Zm00001d003148,-0.050083559807358916
Zm00001d048948,-0.018495164655376664
Zm00001d039139,-0.035047970940745764
Zm00001d044951,-0.026767507040933128
Zm00001d014347,0.007012779223254617
Zm00001d033284,-0.0008408324565198902
Zm00001d034829,0.029482223734607068
Zm00001d007267,-0.04990004431979826
Zm00001d049061,0.046892730027536585
Zm00001d032686,-0.034658228288692076
Zm00001d012265,-0.04103233209520722
Zm00001d052434,0.005785501633715842
Zm00001d021889,0.019459595059470685
Zm00001d001852,-0.03434939942571571
Zm00001d039826,-0.04172069921397112
Zm00001d020425,0.004346243295320767
Zm00001d041225,-0.019643600766799614
Zm00001d004443,0.030196753228233366
Zm00001d007234,-0.04072559777864476
Zm00001d034107,0.035743731962284704
Zm00001d042830,-0.047083295132069256
Zm00001d026580,-0.042379682692182286
Zm00001d029785,0.044309478451516685
Zm00001d013067,0.011966730092354865
Zm00001d000909,-0.003394889083747866
Zm00001d003950,-0.05612083146326072
Zm00001d007401,-0.012464419955741601
Zm00001d026288,-0.03374847555295872
Zm00001d005193,-0.018970958697740858
Zm00001d029098,0.043116413722876355
Zm00001d019310,0.015310138695090757
Zm00001d038703,-0.03380883270114466
Zm00001d033935,-0.04694835215451326
Zm00001d029778,-0.017236099876676108
Zm00001d040852,0.03787204811472853
Zm00001d027290,-0.0498958685966122
Zm00001d044434,-0.037191959454776984
Zm00001d014559,-0.04744354742555931
Zm00001d044323,0.031672979007453035
Zm00001d026284,-0.04911267438339975
Zm00001d025644,-0.006023885196313851
Zm00001d026398,-0.027962072677573765
Zm00001d021822,-0.047466290296806955
Zm00001d019036,-0.005343973344808874
Zm00001d046655,0.017140551098808084
Zm00001d016349,0.04319278076567
Zm00001d012126,-0.05002795430300764
Zm00001d040383,-0.042989782005947656
Zm00001d046274,0.00874532278085382
Zm00001d023877,-0.04954657044752132
Zm00001d027749,-0.03911929968210839
Zm00001d034278,0.042051583827508336
Zm00001d016760,0.003611962883609654
Zm00001d044622,-0.0413005071690186
Zm00001d044382,-0.034329058007929986
Zm00001d009883,-0.01265048293238727
Zm00001d034569,-0.04903121626364583
Zm00001d007444,-0.04077097532671778
Zm00001d034175,-0.022703908716955656
Zm00001d038275,0.04252440564589109
Zm00001d033633,-0.015125638903526799
Zm00001d009907,-0.005746989024854427
Zm00001d017501,0.038923497355477066
Zm00001d016551,-0.05050522546025225
Zm00001d044455,0.007888794715650896
Zm00001d028008,0.031177300548930906
Zm00001d032181,-0.043922541932771855
Zm00001d048662,0.021832748766072628
Zm00001d034189,-0.014867436300695423
Zm00001d035926,0.050309360253865364
Zm00001d015127,-0.05243621353346336
Zm00001d038764,-0.0016258808447618782
Zm00001d006921,0.033087796228070655
Zm00001d025160,-0.02865749719584669
Zm00001d005779,0.00993883005476814
Zm00001d029756,-0.03641281688263127
Zm00001d020835,-0.03384399766180855
Zm00001d039310,-0.027984096823755446
Zm00001d000195,0.04851668424955114
Zm00001d017425,0.01694912036359955
Zm00001d045475,0.032655018645974726
Zm00001d048337,-0.022094929570626424
Zm00001d036224,0.016272511381424368
Zm00001d024596,-0.0458000458329849
Zm00001d050775,0.04058731420263902
Zm00001d027570,-0.052829173857377114
Zm00001d002132,-0.04601704500809558
ENSRNA049475591,0.03304120881656736
Zm00001d042476,-0.03584987133340634
Zm00001d027649,0.010419981807753149
Zm00001d043453,0.03835796912584445
Zm00001d028400,-0.013310092580310101
Zm00001d003306,-0.014017485066396919
Zm00001d049083,0.032506303640246655
Zm00001d031349,0.013118425112960049
Zm00001d051609,-0.02759379607876656
Zm00001d009646,-0.008011513345176906
Zm00001d017756,0.029342001825849767
Zm00001d039991,-0.05042789882662888
Zm00001d005952,-0.043089657838934176
Zm00001d018257,0.015490996074141871
