Gene,n_links,max_abs_r,log2FoldChange,DESeq2_padj
Zm00001d015127,25,0.7491503434365807,1.543538202677365,0.0001645591955637881
Zm00001d007245,25,0.745096095911173,-1.8453006437429609,0.01166904325109693
Zm00001d018790,25,0.733393336872411,2.0834322260759195,7.087308549147125e-05
Zm00001d002382,25,0.7176306699206331,1.0988673683932584,8.938529808664604e-05
Zm00001d044302,24,0.7968062972323424,2.3717644745382542,1.3127598623176074e-05
Zm00001d050382,24,0.7926030060946254,-0.7484334564887705,4.440403037041938e-05
Zm00001d038532,24,0.7765399368577434,0.48686076359953895,0.3748360418391744
Zm00001d034337,24,0.7715515280290473,1.491017005121544,2.8041995170131273e-05
Zm00001d053972,24,0.7649114712488696,0.6551017070322172,0.00028382174333503883
Zm00001d047062,24,0.730796860293934,-1.1001326463417205,0.08343217576669
Zm00001d041788,23,0.7604174592992141,-0.30632532253223926,0.7347099118190894
Zm00001d025682,23,0.7575880565805387,-4.76424571743231,8.856712831096111e-08
Zm00001d020403,23,0.7498063746324153,-1.8477027802600325,2.8306412310216354e-05
Zm00001d024744,23,0.7408282009780831,1.2303896667616758,0.04834692476967803
Zm00001d035390,23,0.7407139172404115,1.636520696982175,0.0182184234097142
Zm00001d001497,22,0.8599333100039462,-2.107947384502487,0.00037678208360310066
Zm00001d023343,22,0.7790751654456861,1.1035888005894001,0.010918648355393981
Zm00001d041365,22,0.7725824734932395,2.3647241770568015,2.0530570865482407e-05
Zm00001d042022,22,0.7619895604213469,-0.8425443196243766,2.7478630453965967e-05
Zm00001d026398,22,0.7334460079376075,0.832092386869068,0.07854601657663328
Zm00001d013053,21,0.8274677261713971,-1.7593775182860025,0.0002589671689874804
Zm00001d012025,21,0.7557908439450384,-3.925722611975658,0.0004874647844228334
Zm00001d044106,21,0.7505588734672132,-0.8348413311469319,0.059972500867643386
Zm00001d022965,21,0.7258702014115316,1.5575233764919885,0.0019440816619594784
Zm00001d039278,20,0.7858779287890528,-0.5744154591049005,9.910896432066883e-06
Zm00001d019358,20,0.7834675981661898,-0.9763495721464923,0.00012997764683170488
Zm00001d023294,20,0.7614867071195057,0.2481399625781034,0.7544010801822691
Zm00001d003021,20,0.7572513905565214,-1.584753409533623,0.0013652222011891189
Zm00001d048176,20,0.7487313582028616,-2.571668122728183,0.00022221472240567988
Zm00001d032686,20,0.7383457373844942,0.6496006993099983,0.0004874647844228334
Zm00001d050673,20,0.7230873129055757,-3.1928319929081463,0.000627587817672011
Zm00001d040364,19,0.8429540531623473,-1.4871102964753478,0.00032569206195158447
Zm00001d038275,19,0.8332721751823254,-1.5981506860843857,0.00017314426325812197
Zm00001d006521,19,0.8316855921616703,1.8929147935417683,0.0003468608580552846
Zm00001d043853,19,0.825637839644008,1.6833401674029258,0.0007624162091868564
Zm00001d024676,19,0.7718241888858589,2.0315217058908632,0.0001428220388179712
Zm00001d044515,19,0.7568165217076348,1.5877104990568722,4.519659074156068e-06
Zm00001d037609,19,0.7509479707545125,1.6061263444474787,0.005681921415656945
Zm00001d035681,19,0.7225075236786547,2.199079065664039,0.00011001504990883348
Zm00001d050544,18,0.8585729001755833,-0.7248691234224882,0.0006460721480228946
Zm00001d053981,18,0.7868145556317816,0.7363981977565682,1.91319846670804e-05
Zm00001d051269,18,0.7731801674216008,2.229249985453112,0.00014969439863864577
Zm00001d018831,18,0.7731390675133571,0.7552549481316088,0.000621697036267182
Zm00001d000128,18,0.7661941078165945,2.171524081482306,0.000109318927771203
Zm00001d029744,18,0.7391650077424614,-1.149217930970161,0.0006726739589061548
Zm00001d043453,18,0.7362910186597332,-2.297422670899505,3.8752909651221414e-07
Zm00001d023995,18,0.6883454678998584,-1.1634572023628562,0.04454872066740362
Zm00001d033111,17,0.837366088132561,1.3735791597262157,6.099779304410749e-05
Zm00001d053991,17,0.786722637077068,-1.0013319220105126,0.22983913589869734
Zm00001d039085,17,0.7817749814377091,-1.364051968674146,0.0005599682201631823
Zm00001d042717,17,0.7622108063145774,2.303683271175803,0.00011170287155371313
Zm00001d051800,17,0.7616821962045154,1.909248832265303,0.0003349021181943677
Zm00001d040984,17,0.7528803027525952,1.3908129951926869,0.04132583349429604
Zm00001d029963,17,0.7496148837025455,1.0842248329695392,0.00010225390753902527
Zm00001d052034,16,0.8106294833919037,0.8225012663701797,0.0005953453230906223
Zm00001d036840,16,0.7758937559348374,-2.5574626075074933,6.333218797084307e-06
Zm00001d031618,16,0.7729995802304761,2.2774022337529822,0.00024176115636707004
Zm00001d013191,16,0.759151901512747,-2.101639633745003,0.00019820962942183247
Zm00001d021890,16,0.7590780393141777,-0.5260409110185319,0.0004831159127324665
Zm00001d052076,16,0.7576323824913331,-1.3598868496847254,0.014222093149939127
Zm00001d052690,16,0.7456481683015082,-1.783038292557652,0.00028382174333503883
Zm00001d000161,16,0.741756515270061,3.3313599855791876,0.0003349760777692981
Zm00001d017863,16,0.737569166358297,0.24404741434362137,0.7155947729015183
Zm00001d033479,16,0.7201352866914996,0.6621011805371547,0.00032569206195158447
Zm00001d021371,16,0.696174045972186,1.1650794793848032,6.255270521771626e-05
Zm00001d000113,15,0.7979218886355615,-2.139536675532114,0.0015641299255610699
Zm00001d013364,15,0.7662719190465119,-2.1436056641481236,0.07004925973930617
Zm00001d052137,15,0.7611769471399832,-1.1092163279481375,0.00023632719565398126
ENSRNA049460169,15,0.7459488901317596,1.7747559107681563,0.0017583767742184325
Zm00001d014492,15,0.7319846010164358,3.481747372430031,3.414748708025924e-05
Zm00001d021889,14,0.8682318710093739,-7.429742374000379,6.333218797084307e-06
Zm00001d012900,14,0.811238153003626,1.50590682601735,0.000621697036267182
Zm00001d029333,14,0.7978103583849298,-1.9262855599259672,1.6379400248818982e-05
Zm00001d017935,14,0.7879983044829509,2.482903254687788,0.00039376814342265463
Zm00001d034129,14,0.7827101961822053,2.355953582238436,0.00017314426325812197
Zm00001d007488,14,0.7808629780828685,-3.084050584148518,7.016675642467449e-05
Zm00001d048013,14,0.7446158404001177,0.7395578989702343,0.1711833025012837
Zm00001d027472,14,0.7439610642858603,1.3740595532029454,0.00018364922686214336
Zm00001d013678,14,0.7423492037415905,1.4069635113952184,0.007499490345750342
Zm00001d008720,14,0.7393765364568943,-1.1364165749702857,1.0518708606120888e-05
Zm00001d047480,14,0.7376919356040386,1.0163894895585137,0.06685775868594837
Zm00001d007920,14,0.7333754288171065,4.73785747051489,0.00014925944221474296
Zm00001d029489,14,0.7237077734893674,0.8224969281676396,0.0005116966197854484
Zm00001d030526,14,0.7138994771280752,0.7615117813375142,0.0001809939041799499
Zm00001d027131,14,0.7132229873171894,-0.7626241724981362,0.244736402526528
Zm00001d021014,13,0.7953709067882031,2.750189098298988,4.8354942980047005e-05
Zm00001d032897,13,0.7775687373577674,0.45481852027142294,0.4852231771330715
Zm00001d039139,13,0.7595252869611073,1.2796970265523728,0.03511091755531018
Zm00001d002012,13,0.7503680388579933,0.4355959694533593,0.32789363646076036
Zm00001d018119,13,0.748008838203923,0.9091642786070488,0.05174055995567803
Zm00001d007234,13,0.7202175825616748,0.7821565989965678,0.00023632719565398126
Zm00001d039712,13,0.7194754515037999,-0.8810813952942206,0.0003756144690860699
Zm00001d002095,13,0.7080887726351568,-1.179558344123737,0.0006487823073970749
Zm00001d029785,13,0.6917348218487844,-0.7579250398780071,6.112623607681928e-05
Zm00001d045070,12,0.8673869905330132,-3.93946591982433,0.00017314426325812197
Zm00001d052840,12,0.7962121348184802,0.4436529962254165,0.34140739386128655
Zm00001d017756,12,0.7662495153335146,-1.1632566543021639,0.00014288053042704093
Zm00001d013831,12,0.7515282747323734,1.1667404506856076,0.12270072905916118
Zm00001d039764,12,0.7468335324065517,1.5534759558589954,1.0672923433891426e-05
Zm00001d033597,12,0.7315556323508666,-0.37047957353818756,0.0006781657978769508
Zm00001d029696,12,0.7305866118063045,-0.9617049506238224,0.06335028372716953
Zm00001d016545,12,0.7236832424569772,2.0590268012093182,2.5702046014734956e-05
Zm00001d002848,12,0.7183409629207763,0.26309893574617926,0.6671212218900149
Zm00001d027519,12,0.715225037589449,-0.5322174556887508,0.00048701049571788456
Zm00001d022031,12,0.6957149582690163,3.4900488101385037,3.2603068071455756e-17
Zm00001d020041,12,0.6868108655718705,-2.8899218741583477,6.0809504182133204e-05
Zm00001d005495,11,0.7911119188051123,-0.7483177210031917,0.15190283050724662
Zm00001d026042,11,0.780377183438819,1.460552512358385,0.0002372561694600699
Zm00001d017240,11,0.7728742717367522,-1.1594675265111483,0.0027079118097425698
Zm00001d034278,11,0.7677354449321716,-1.5349598929240345,5.598087762189394e-06
Zm00001d031771,11,0.7620275324994705,-0.14687152203143924,0.8632350990071641
Zm00001d038585,11,0.7528443766871824,2.3129537272616596,0.00010490400955173939
Zm00001d045237,11,0.7430488670116054,-2.857580040874867,7.016675642467449e-05
Zm00001d038820,11,0.72777570606182,-1.0139777836605062,4.935938514637676e-05
Zm00001d031620,11,0.7148528821345148,1.3616244864797449,0.03752550721908316
Zm00001d039733,11,0.7115236425496051,0.547394646161677,0.39612183737089135
Zm00001d019256,11,0.7109378668706885,-1.532992172773946,0.0006756977613195728
Zm00001d035303,11,0.6971515988581155,-0.7722520395906385,0.00033585968549293605
Zm00001d007401,11,0.6896513416380744,0.6853209007692816,0.28271787524487607
Zm00001d030544,10,0.9061445600547902,0.4185379551793744,0.4656014431591693
Zm00001d006126,10,0.8031482106513398,1.902914248682553,1.9333629779264118e-05
Zm00001d021396,10,0.7985080034348152,1.2266051544919971,0.00017054637754921053
Zm00001d011882,10,0.782788091908277,4.679591569442563,0.00023763088100504934
Zm00001d027520,10,0.7730198839448328,0.4958580576252714,0.31047470332488203
Zm00001d025722,10,0.7704248163390454,1.3995776007697838,0.04757820028766207
Zm00001d049380,10,0.7639142273286208,0.6199512574546185,0.25164810589241454
Zm00001d044142,10,0.7551431710413051,0.3123525986096633,0.6315312539430583
Zm00001d044622,10,0.7527533693777133,1.1869575942759087,1.3842179028552715e-05
Zm00001d032546,10,0.7434079069030861,-0.5032158082612525,0.00023206661013444715
Zm00001d021770,10,0.740517029293205,0.5378047968809258,0.5466608978373669
Zm00001d048337,10,0.7358674141217457,2.7044340927694503,0.00014603760366202167
Zm00001d029084,10,0.7354411880338535,-0.6961903676309175,0.1345064400081538
Zm00001d030617,10,0.7319927095214311,-1.2842596359053666,0.0002771026345362107
Zm00001d044630,10,0.7280941923712635,1.419589224891118,4.440403037041938e-05
Zm00001d004410,10,0.7192352929028808,-0.7511548675489752,0.00036533217043064324
Zm00001d024759,10,0.7078820151396727,-0.6533847408452796,0.00019147525725592634
Zm00001d008485,10,0.7045465820609903,1.2653865096868615,0.10559032160244315
Zm00001d042361,10,0.6930248557953,-0.37043411240473817,0.6457748441943801
Zm00001d049091,9,0.8063712626218045,0.03418941532981186,0.9702168188106461
Zm00001d015594,9,0.7984971809421458,-7.253087031657401,5.201510645943969e-08
Zm00001d019163,9,0.7889005110721213,0.4155418187726078,0.42982486266295383
Zm00001d010870,9,0.7858793456086112,0.3455576434075392,0.6416545356664546
Zm00001d031772,9,0.7539871757490973,-0.7004894797345759,0.30732175732752187
Zm00001d002475,9,0.7467191861216897,0.9493393625761126,0.0005618520472039716
Zm00001d009646,9,0.7331535385797404,-0.22027402852049657,0.7088724812351681
Zm00001d017770,9,0.7285480845470111,1.9030257365314847,0.0010528931029327169
Zm00001d005456,9,0.7270336166925878,-1.1741452928742615,0.00032083651220863083
Zm00001d016553,9,0.7240724278764948,-1.1678730588254693,0.0002517680802676146
Zm00001d034829,9,0.7205660243842454,-1.6401509212100478,1.1580483332441889e-06
Zm00001d004331,9,0.716374600482789,2.736336470096115,5.509470607953335e-05
Zm00001d021731,9,0.713961344312919,1.344607604287981,0.00011755273958314191
Zm00001d013439,9,0.7039801161663864,1.6576483945725409,0.00544359928764412
Zm00001d008587,9,0.6892625160013465,0.4644574664415729,0.3751437010191246
Zm00001d045475,9,0.6841202577403008,-0.6326177896139954,0.06677839495981291
Zm00001d008844,9,0.6780901660273311,-1.6948889585625857,0.010992799745104585
Zm00001d018660,8,0.8555655991768331,0.7734704675803719,0.16180285236637262
Zm00001d022517,8,0.8016537860272641,-0.017608453553550972,0.9806122086947063
Zm00001d046616,8,0.7974125269785116,1.018551019065339,9.968774775262736e-05
Zm00001d028659,8,0.7744547328422882,-4.731551140053558,7.430960696473602e-05
Zm00001d029098,8,0.7673835444335353,-2.2078569307432026,0.00010336659451566767
Zm00001d047749,8,0.7541814854661735,1.1313616876162083,0.00014377846877692402
Zm00001d020763,8,0.7496985832223392,3.167788132187561,0.0003785424557035607
Zm00001d043850,8,0.7447857796286417,-0.7195387724240965,0.1267897551209164
Zm00001d036710,8,0.7339613737319822,1.7496694066034542,0.00017314426325812197
Zm00001d043982,8,0.7197062470953675,0.5964658518142227,0.47218191895513145
Zm00001d048763,8,0.7050852151821595,0.5964333393863166,0.0006759765158043365
Zm00001d042476,8,0.69565693207633,1.3697644518800045,0.0003211370757233123
Zm00001d025980,8,0.6795690888254301,0.8656174437574173,0.13718026425152308
Zm00001d023450,7,0.8119444592257927,0.9175742306814642,0.00032025179725674155
Zm00001d053074,7,0.7796674381453493,-3.8353962266139785,1.5606451089325342e-06
Zm00001d034433,7,0.7579860570820582,1.5737299303360839,0.00012997611893928696
Zm00001d038003,7,0.7533379992325538,-1.377695638069489,0.021145341069947348
Zm00001d037708,7,0.7466562800304619,-1.4320901206085745,0.0007074132753636596
Zm00001d010662,7,0.7439349089648474,-0.917784326058565,0.06467510120000869
Zm00001d002004,7,0.7400182966519981,2.194302270107405,0.003432228926642361
Zm00001d043872,7,0.7356878312697059,-2.7816596440391863,6.626815444342675e-05
Zm00001d013406,7,0.7353207911472848,0.3471499405696616,0.628288216294886
Zm00001d027524,7,0.7219638488792829,0.026058706784367353,0.9769612259344432
Zm00001d008951,7,0.7160074140745409,0.27343866614746054,0.6989305626877647
Zm00001d023384,7,0.7118482916220944,0.4364770167365061,0.4948365495423775
Zm00001d010618,7,0.6957858558963289,-0.6376379977143188,0.0006142703342343301
Zm00001d024475,7,0.6921588142399971,-1.3815986704128964,0.0469134779915029
Zm00001d023887,6,0.8031162559247473,-0.4786720758666776,0.39780294738307015
Zm00001d023704,6,0.7861115546538425,-0.18072867868170084,0.8918074143756228
Zm00001d007444,6,0.7685939781448196,1.6526129066103956,0.006026186164466727
Zm00001d037797,6,0.7607035986185882,1.5073029181493423,7.664544730909227e-05
Zm00001d047698,6,0.7301883996847209,-3.0515025599504733,3.15125834736587e-05
Zm00001d023410,6,0.7238044920905123,-1.8910981012722603,0.0007314967955836663
Zm00001d026984,6,0.7216606230345032,0.9289864159483345,0.2501700655677469
Zm00001d047069,6,0.7175786442799209,2.0581756409952616,0.00018494949599009514
Zm00001d026288,6,0.7076896550107267,0.7941507747190917,0.1662595045477601
Zm00001d038999,6,0.7010025170387647,-0.5434773599810654,0.00025859197384992547
Zm00001d035603,6,0.6995199962371916,-0.24435093557958507,0.6454684469419641
Zm00001d006921,6,0.6961012781521162,-1.4150987879334511,0.0005472945463232688
Zm00001d023277,6,0.6913433332202712,-0.675033692550353,0.0006726739589061548
Zm00001d029091,6,0.6863207908469723,0.5562072071953711,0.5123387968219837
Zm00001d003515,6,0.6860019719115994,2.5688007209851778,0.000660203465822756
Zm00001d024596,6,0.6853001902351245,1.357642037789426,4.9310562602915644e-05
Zm00001d028008,6,0.6799123275566711,-0.005088028187931406,0.9958822419218958
Zm00001d012982,6,0.6769417141274748,0.400122278324177,0.5468869006714243
Zm00001d039364,6,0.6729766133409033,0.9158268197400323,0.18193365474950743
Zm00001d039370,6,0.670620933822967,-0.7907549873312649,0.1566833650266677
Zm00001d048949,5,0.7972233477002764,-1.1667943730259231,0.021353535930454873
Zm00001d017613,5,0.7840573447651189,-0.24419058354946027,0.6737959670743107
Zm00001d006094,5,0.7755286354503802,0.4539677044823273,0.567686739433331
Zm00001d044186,5,0.7711732985032204,0.39324456543581826,0.5973268722301889
Zm00001d044937,5,0.7674692225735857,3.4709985534006584,0.0003662736068099131
Zm00001d035662,5,0.7627900512580095,0.6206858350469507,0.15650936151366823
Zm00001d048789,5,0.7470303706733247,1.098617947697264,0.042735870642889764
Zm00001d003822,5,0.7469275473952149,-0.046221720911682154,0.9619692158730337
Zm00001d041550,5,0.7441674518039915,0.17795054516774822,0.7181596014337117
Zm00001d002847,5,0.7434845832923215,-0.5517488565440446,0.21748341460149576
Zm00001d003912,5,0.7414639153103146,-1.4816509915597393,8.88240105977491e-05
Zm00001d038523,5,0.7379750219029814,0.4601340331830705,0.519421434336417
Zm00001d043912,5,0.7259703115512116,-0.2782621900633258,0.5691242291206888
Zm00001d043649,5,0.7239443249930538,-0.1015394174480555,0.9359617465038346
Zm00001d051419,5,0.7235063059828887,0.6715907890677906,0.2820951106089532
Zm00001d011073,5,0.7199423683352507,0.22088741188793415,0.6726181514748168
Zm00001d048363,5,0.7148727939124837,-1.499041335228744,1.685066710021506e-05
Zm00001d005920,5,0.7142065195496844,-1.611116906740628,0.0001428220388179712
Zm00001d008468,5,0.7121952124394545,0.8271686513467474,0.2857694989777153
Zm00001d028868,5,0.7114890254216242,-1.1327010836397013,2.2322257415799225e-05
Zm00001d018746,5,0.7031524765997633,-1.7872581472678557,0.005315013212034182
Zm00001d019181,5,0.7030611439119858,-1.0043273432713349,0.00013193277071535433
Zm00001d002266,5,0.7005554661022563,-1.1242418612045733,0.00023717352777517892
Zm00001d020227,5,0.6991676655117028,1.2415520476609079,0.03459424768051015
Zm00001d017642,5,0.6958472102963823,-1.1372639855216453,0.00023632719565398126
Zm00001d049100,5,0.6925043497565891,-0.9602843205154832,0.00032083651220863083
Zm00001d034617,5,0.6914829946835759,-0.5080187391779383,0.000621697036267182
Zm00001d038720,5,0.6888371727652314,-1.453906024878989,0.005152326323700149
Zm00001d033110,5,0.687725677151625,1.700204192711534,6.112623607681928e-05
Zm00001d024745,5,0.6869877440194222,-1.8842881569588745,2.7030751610900807e-05
Zm00001d029841,5,0.6853161906983231,0.0029164923330392877,0.9978796307468913
Zm00001d017199,5,0.6829762321738055,-1.1831864413531048,0.012352891135064882
Zm00001d011920,5,0.6825615142468409,0.44552073120396324,0.4420271784445738
Zm00001d002020,5,0.6823921002323187,-0.9004911469927797,0.00032519383197790816
Zm00001d017689,5,0.6802352331789273,0.6988908942920303,0.0006803036869604447
Zm00001d038664,5,0.6798786208657746,-2.5153224920784405,0.0028024005339263944
Zm00001d003304,5,0.6793678692853446,-2.32830682080897,3.8752909651221414e-07
Zm00001d042977,5,0.6689251119566675,0.6063231909599248,5.7764283506441655e-05
Zm00001d028780,4,0.856727306292489,1.4910173143564769,0.00048701049571788456
Zm00001d014769,4,0.8100322849223848,0.27094335677306197,0.814475946819042
Zm00001d029088,4,0.7938685096184973,0.9155447253077863,0.16351707530114548
Zm00001d043654,4,0.7678205554789699,2.3498622631346686,0.0003171593734430614
Zm00001d034460,4,0.7638708634168954,1.1600008880887964,0.030371161867071676
Zm00001d026300,4,0.7380084145424562,-2.2204711670320396,3.586930121297302e-06
Zm00001d027763,4,0.7370964081976367,1.3899826221028493,0.0004103554726642097
Zm00001d000228,4,0.7328255016872801,0.9628272877945164,0.21487619702113286
Zm00001d011638,4,0.7308800898623313,-0.813800338149812,0.08768340635525604
Zm00001d038867,4,0.730768134839109,-4.441152184383295,0.0004160232688148264
Zm00001d042143,4,0.7205010225061179,1.9129865169031233,2.4612340864305197e-05
Zm00001d008245,4,0.7154190719017186,0.8474208008526,0.10251006898806907
Zm00001d009118,4,0.7138328556137158,-1.7869815832841338,0.00032653658393320056
Zm00001d005018,4,0.7128314560956469,0.894036584480624,0.06014422530655791
Zm00001d045124,4,0.7115650391293772,-0.9262701112478561,0.0006723108524086043
Zm00001d040651,4,0.705048391981324,-1.3367112144620246,0.0006416195840363347
Zm00001d010854,4,0.7007361562330275,3.4619102774988098,7.398906214691128e-07
Zm00001d022475,4,0.6999500250885397,-0.5266544822920594,0.34652141314455676
Zm00001d042279,4,0.6996556104999955,1.129856394333741,0.016528965002935877
Zm00001d036224,4,0.6981583321176698,-2.6503983955877586,7.087308549147125e-05
Zm00001d044967,4,0.6976553589485711,-2.85370456044311,2.1117326944788013e-05
Zm00001d017202,4,0.6926797449337014,3.109729102018622,4.242427555454963e-05
Zm00001d019724,4,0.6924259554379039,-0.9760137852837433,0.10540171989293867
Zm00001d004443,4,0.6917248375825487,-1.82717793758932,0.00013712246451222517
Zm00001d051362,4,0.6864808192815188,-0.415779907544492,0.5515072770985128
Zm00001d024713,4,0.685482268902006,1.075151425480107,0.10600290474075187
Zm00001d007825,4,0.6845556807363113,0.28103467917312963,0.7119819774024639
Zm00001d037355,4,0.6777235707242824,-1.529355273092609,0.10360827416459306
Zm00001d017103,4,0.6722394750725375,-0.5815531562923862,0.0002704832584852844
Zm00001d038756,4,0.6627195690702737,-0.3955997465555933,0.3606688236701022
Zm00001d016727,3,0.782819845373582,-2.1258242125665032,0.04602462439022151
Zm00001d026156,3,0.7649560605464959,-1.0791515055848684,0.024709922995622052
Zm00001d037652,3,0.7321142179819216,-2.724162696434621,2.1117326944788013e-05
Zm00001d036575,3,0.7304600169425709,-2.3131607476458,0.0002372561694600699
Zm00001d029994,3,0.7243817000760813,-1.3105643207170352,0.0244558461300627
Zm00001d023395,3,0.7222126915413374,0.05820739011394488,0.9350971249982422
Zm00001d040027,3,0.7212677466586702,0.6736455141083436,0.3972122843495024
Zm00001d039826,3,0.7154283586256015,0.5547059442271385,0.47628930069543945
Zm00001d006795,3,0.7132178380843895,1.1076033600782609,0.07148167750996047
Zm00001d019228,3,0.7123767279002879,0.7198947258654477,0.30381684103712664
Zm00001d020835,3,0.6983538826583051,1.3239146511680993,0.0002372561694600699
Zm00001d033633,3,0.6970982145062079,0.06383052123021414,0.9341369389517874
Zm00001d026528,3,0.6955490461160884,-0.09392278567018546,0.9207972351980751
Zm00001d044906,3,0.6851088961747297,-0.2645506955926108,0.6711865651303496
Zm00001d053442,3,0.6847309350500315,-0.6805420312918494,0.22069880954735552
Zm00001d026194,3,0.6810407708824177,-0.652968675426311,0.1434277585475185
Zm00001d041583,3,0.6806789996821856,1.6092076695742519,0.04387928431590721
Zm00001d040852,3,0.6772409947206305,-4.2410560523205465,3.6210376093985693e-07
Zm00001d044300,3,0.6693373477911864,-0.26562965296791813,0.6282616856167946
Zm00001d000508,3,0.6687339760769784,-0.27052264001652404,0.625728811679894
Zm00001d011152,3,0.6640546313515734,0.6523151462606847,0.22260299368937525
Zm00001d044323,3,0.6639259489523929,-2.256126492326411,0.0007076621703164808
Zm00001d044951,3,0.6624721644075227,0.2002567739260494,0.812575028714761
Zm00001d029699,3,0.6606875574106795,0.007455073696343561,0.9946020356250052
Zm00001d018781,3,0.6606748308040212,0.8772429885379306,0.07497269232924149
Zm00001d038712,3,0.657916766941021,1.5554007727821848,0.00032569206195158447
Zm00001d041977,2,0.7638557890660116,-0.15189720493088532,0.9156245637742054
Zm00001d021583,2,0.750076107893851,1.5615340708274765,0.0006021228498772007
Zm00001d017425,2,0.7492035345058784,-0.9449870088725829,0.06014422530655791
Zm00001d044765,2,0.7473055852851069,0.03055537935617881,0.9805341384497587
Zm00001d038819,2,0.7472055168214048,1.3375105641314837,0.05129912040138724
Zm00001d013003,2,0.7416447596388874,-0.27184132135009903,0.6700548949088285
Zm00001d008527,2,0.7179477710698771,0.7272656408020969,0.17203523344673152
Zm00001d042888,2,0.7163038437103958,-0.4411259367507958,0.47666213351379455
Zm00001d042104,2,0.7116512897618081,-0.17880063895696205,0.806936951660061
Zm00001d043628,2,0.711030281750218,0.3719678151515069,0.554171308159107
Zm00001d003306,2,0.7086794463518907,-0.2017071243537335,0.7528967570246238
Zm00001d048948,2,0.7078958541199328,0.5287281674540134,0.4650849673246151
Zm00001d042106,2,0.7066009210554374,-0.2604217827062667,0.8180372171294371
Zm00001d024669,2,0.7065797687460893,-0.44477784896949263,0.5367988487302805
Zm00001d000502,2,0.7065205339321181,-0.17807620396267373,0.812522170468776
Zm00001d013182,2,0.7063997246906136,1.4804394069833564,0.00024104607940794685
Zm00001d024960,2,0.7053685531440634,-0.7514941250237084,0.08027258483364186
Zm00001d031047,2,0.7029719856715057,0.10530983920224234,0.8924279196724946
Zm00001d045021,2,0.7018536177137745,0.4471398469833723,0.4001564966498212
Zm00001d019565,2,0.6879101455889628,0.7736938808159519,0.17789466239966592
Zm00001d024751,2,0.68238835959006,0.7318601611855852,0.17715274984506924
Zm00001d003493,2,0.6821815586068078,0.9487163178094762,0.06269942552802608
Zm00001d038926,2,0.6819535001825784,-2.737353770357314,5.988169213741053e-08
Zm00001d021259,2,0.6815550901759004,-4.133271127063267,0.0005636394175029811
Zm00001d020140,2,0.6789240539921874,1.6039123214854187,0.02157917484024486
Zm00001d003945,2,0.6776295015402242,0.7346956606945171,0.1376060785055161
Zm00001d008620,2,0.6750774767040248,0.6799442193659168,0.1496600587799958
Zm00001d018229,2,0.6746180215926412,-1.5782848611262694,0.0042992850440430165
Zm00001d038564,2,0.6733201912594248,-0.23712586953049383,0.7828618840416535
Zm00001d006596,2,0.6732225379184673,1.20999803292796,0.00010180807950359588
Zm00001d028229,2,0.6697170744309724,-3.561581411859863,1.9428687838280764e-06
Zm00001d007363,2,0.6686210001552071,-1.2906182216698083,0.0207603606849126
Zm00001d030902,2,0.6675303383135484,0.9353884412958066,0.24240122979678588
Zm00001d039310,2,0.6673802778554072,0.06819838683495641,0.9360078953654443
Zm00001d049083,2,0.6664626735706325,-0.8872892348574134,5.768345622063438e-06
Zm00001d015333,2,0.6655853330091758,-4.697562245733174,3.8752909651221414e-07
Zm00001d034385,2,0.6643491012701587,0.05190705299090359,0.9581546101021226
Zm00001d028673,2,0.6636149380540629,-4.292012029434311,0.0004913247549778459
Zm00001d046655,2,0.6632285341820854,-1.1906709173618135,0.035397404409771904
Zm00001d039496,2,0.6583205892687878,0.8537467030608811,0.09026518225239716
Zm00001d013804,2,0.6575444017924529,-1.9499683755326143,2.4746613858225715e-05
Zm00001d007424,2,0.6571451543238449,0.09565877778543289,0.9214734317996812
Zm00001d012383,2,0.6551084556855309,1.4939576882943322,0.015526339206937315
Zm00001d026312,2,0.6539123008012899,-0.13130490081444235,0.8407121175022395
Zm00001d018893,2,0.6534742745952099,-3.2772048188366916,9.629831065457345e-05
Zm00001d002898,2,0.6499307197809908,-1.2724685800440154,0.018114198404161005
Zm00001d020136,2,0.6487446722041385,-0.4370527997571423,0.00061855565580438
Zm00001d012690,2,0.6470573818865233,1.6223253993606714,0.00046753197240229923
Zm00001d046112,2,0.6451809383109111,0.43654888586202134,0.3865547748880467
Zm00001d000909,1,0.7927264409598326,0.9743804248758293,0.25293365394120676
Zm00001d049254,1,0.7600840547456119,-5.900573558690567,3.7516935720745146e-08
Zm00001d038791,1,0.7478894152591131,-0.007995716179360991,0.9920593535235883
Zm00001d006168,1,0.7330948533454713,-0.712696617651272,0.0003566672113259939
Zm00001d034839,1,0.7306848291876178,-1.6940991965201824,0.0002644388787871054
Zm00001d006056,1,0.7303686678331155,2.615430287089691,8.015408738185391e-05
Zm00001d048625,1,0.7296997987788842,-4.470371952280632,5.201510645943969e-08
Zm00001d047765,1,0.7276523737729913,0.637209330568886,0.2236284535944513
Zm00001d048334,1,0.7223452319139491,-1.8233599506134723,9.887649746772192e-05
Zm00001d052434,1,0.7183844370134339,-0.026452355811859406,0.9749833747528406
Zm00001d052014,1,0.7165185354510117,-0.22663193035051934,0.8157045652091793
Zm00001d013259,1,0.7068328982806563,0.4024262625672758,0.5208143807024986
Zm00001d008477,1,0.7061534755937369,-2.32353875977386,1.7694036849938947e-05
