Gene,Metabolite,a (g→m),b (m→e|g),c_total (g→e),c_direct,prop_mediated,sobel_z,sobel_p,FDR
Zm00001d035367,C_43504_312.1740mz_7.74min_95597_,0.3765055008962997,-0.30831678673602325,-0.3129851552839256,-0.196902189059137,0.37088968682710693,-1.1118257071676416,0.27940001006037507,0.3366265181450302
Zm00001d035367,C_34974_183.0416mz_5.73min_84213_,-0.4394806554399371,0.2675817620810998,-0.3129851552839256,-0.19538814710075125,0.37572711100785533,-1.0926004623313077,0.28755602177478057,0.34232859735092924
Zm00001d035367,C_917_212.0385mz_1.69min_86156_,-0.4199351363493012,0.28362736891667417,-0.3129851552839256,-0.19388005744550826,0.38054551734369235,-1.0663074921693396,0.2989882816217446,0.3480339471088152
Zm00001d014401,C_31717_353.1450mz_4.70min_32213_,-0.2797588311506873,0.4340982287829529,0.06402943278103362,0.18547224586993682,-1.8966716994700004,-1.0655799655330556,0.29930919451358107,0.3480339471088152
Zm00001d013003,C_34974_183.0416mz_5.73min_84213_,-0.15743221007206334,0.4442470854910769,-0.14857817026055517,-0.07863936977362224,0.4707205665831276,-1.0417042677117465,0.30997823669989333,0.35629682379298083
Zm00001d002848,C_32821_224.0279mz_5.10min_106276_,0.34413186776895194,0.39169293200065314,-0.03931729843038424,-0.1741113187116665,-3.4283642483715,1.0209149838274805,0.31948597432538794,0.3630522435515772
Zm00001d014401,C_957_115.0039mz_1.71min_9228_,-0.19622743512133695,0.4850872504727561,0.06402943278103362,0.15921685975136504,-1.4866198689570027,-1.0093036984173405,0.3248848076104913,0.36503910967470937
Zm00001d014401,C_32393_413.0742mz_4.93min_88851_,-0.18638175068420376,0.5364504533445307,0.06402943278103362,0.164014007430724,-1.5615408462482452,-0.9267685907320162,0.36509616169700254,0.40566240188555835
Zm00001d026194,C_957_115.0039mz_1.71min_9228_,-0.183003150802926,0.4764588408530158,0.05951267500889255,0.14670614411290567,-1.4651243468888677,-0.9108795878904206,0.3732071119385516,0.4101177054269798
Zm00001d002848,C_957_115.0039mz_1.71min_9228_,0.20304491311596404,0.470022800588302,-0.03931729843038424,-0.13475303713835804,-2.4273218791202975,0.8993940113645653,0.3791444648336397,0.4121135487322171
Zm00001d002848,C_34974_183.0416mz_5.73min_84213_,0.17638654816906219,0.5000713995527992,-0.03931729843038424,-0.12752316643557624,-2.2434366430687125,0.8431280479365941,0.4091275687346405,0.43992211691896826
Zm00001d002848,C_31717_353.1450mz_4.70min_32213_,0.25439955377714424,0.41684809453717686,-0.03931729843038424,-0.14536326767349514,-2.6971835165856417,0.8313625657653015,0.4155846062971196,0.4421112832948081
Zm00001d014401,C_32821_224.0279mz_5.10min_106276_,-0.2344868655524499,0.38719021133065223,0.06402943278103362,0.15482045180855053,-1.417957571762379,-0.8127065368675119,0.4259552300190066,0.4483739263357964
Zm00001d002848,C_11766_384.2742mz_13.27min_44745_,-0.21438030085511356,-0.39683301150802586,-0.03931729843038424,-0.12439047882671572,-2.163759561124558,0.7466901357732291,0.4639386280224762,0.48326940419007935
Zm00001d018428,C_6133_188.5535mz_11.21min_96224_,-0.6863366436327896,0.11736247826876124,-0.33799944215353583,-0.25744927273012763,0.23831450404234214,-0.5274476421936439,0.6036854100259479,0.6223560928102555
Zm00001d002848,C_43504_312.1740mz_7.74min_95597_,-0.08844334820131285,-0.5545605556118937,-0.03931729843038424,-0.08836449074908015,-1.2474710693955626,0.49417793229061663,0.6265645455624922,0.6393515771045838
Zm00001d017720,C_6133_188.5535mz_11.21min_96224_,0.8270970570623998,0.07966180987143226,0.5299799236773146,0.46409187517238826,0.12432178194176875,0.4013169979355208,0.6924423664691761,0.6994367338072486
Zm00001d035367,C_6133_188.5535mz_11.21min_96224_,-0.5405047430132989,-0.018096840450229697,-0.3129851552839256,-0.32276658338082875,-0.03125205119722012,0.08199728567602978,0.9354639465777415,0.9354639465777415
